freq(fdbf_+66),vel(fdbf_+66),wav(fdbf_+66),freq(fdbf_+56),vel(fdbf_+56),wav(fdbf_+56),freq(fdbf_+51),vel(fdbf_+51),wav(fdbf_+51),freq(fdbf_+48),vel(fdbf_+48),wav(fdbf_+48),freq(fdbf_-2),vel(fdbf_-2),wav(fdbf_-2),freq(fdbf_-5),vel(fdbf_-5),wav(fdbf_-5),freq(fdbf_-10),vel(fdbf_-10),wav(fdbf_-10),freq(fdbf_-20),vel(fdbf_-20),wav(fdbf_-20),freq(fdbf_-30),vel(fdbf_-30),wav(fdbf_-30)
4.125,514.4891826279614,124.72465033405126,4.125,1095.1132156471,265.48199167202426,4.125,6434.736567673433,1559.936137617802,4.125,12.693799277163356,3.0772846732517225,4.125,10.079901332281992,2.443612444189574,4.125,8.44858507576936,2.048141836550148,4.125,8.49863945109449,2.0602762305683613,4.125,8.299809725638346,2.0120750850032354,4.125,8.367165885171424,2.028403850950648
4.1875,491.6192625524981,117.40161493791,4.1875,927.0743911422549,221.3908993772549,4.1875,3669.508522749937,876.3005427462537,4.1875,12.86138782641633,3.0713761973531533,4.1875,10.232627110043838,2.4436124441895735,4.1875,8.565626786173704,2.0455228146086455,4.1875,78.4138391654366,18.725692935029635,4.1875,8.423445380555417,2.011569046102786,4.1875,8.478889057043132,2.024809327055076
4.25,471.2859599617477,110.89081410864652,4.25,788.1918189168323,185.45689856866642,4.25,2589.457993723617,609.2842338173217,4.25,13.02334260374954,3.0643159067645978,4.25,10.388526771932977,2.4443592404548182,4.25,8.68458776256612,2.04343241472144,4.25,81.1032407759525,19.083115476694704,4.25,8.549168445936841,2.011569046102786,4.25,8.592388331475922,2.021738430935511
4.3125,459.12038214394784,106.46269730874153,4.3125,702.1040361417507,162.80673301837697,4.3125,1902.7919329872577,441.227114895596,4.3125,13.189596154633671,3.058457079335344,4.3125,10.547746251301483,2.445854203200344,4.3125,8.801059604053522,2.040825415432701,4.3125,84.10187093413488,19.50188311516171,4.3125,8.677073804076452,2.012075085003235,4.3125,8.705543853375948,2.0186768355654374
4.375,447.8890932428267,102.37464988407467,4.375,634.7556704063364,145.08701037859117,4.375,1513.0330660392176,345.8361293803926,4.375,13.360314289661439,3.053786123351186,4.375,10.70388537102019,2.446602370518901,4.375,8.919507627409462,2.0387446005507344,4.375,87.01812628573221,19.88985743673879,4.375,8.807259680609526,2.013087926996463,4.375,8.82058003918098,2.016132580384224
4.4375,432.1614908365573,97.38850497725234,4.4375,580.6285730631203,130.84587561985808,4.4375,1218.5221223339724,274.59653461047264,4.4375,13.525355574512533,3.047967453411275,4.4375,10.863444101215434,2.44810007914714,4.4375,9.040016300065236,2.037186771845687,4.4375,203.829356643749,45.9333761450702,4.4375,8.939827896135204,2.0146091033544122,4.4375,8.937576689555968,2.014101789195711
4.5,417.8947588492762,92.86550196650582,4.5,536.1774973254957,119.15055496122126,4.5,1024.6204400649403,227.6934311255423,4.5,13.694978062119056,3.043328458248679,4.5,11.023198301560194,2.449599622568932,4.5,9.160340949150013,2.0356313220333364,4.5,219.29408760322428,48.732019467383175,4.5,9.07031024439889,2.015624498755309,4.5,9.05433788251456,2.0120750850032354
4.5625,404.8943896703951,88.74397581816879,4.5625,485.73605647113317,106.46269730874151,4.5625,887.2948132045162,194.47557549688028,4.5625,13.864085004788665,3.038703562693406,4.5625,11.176298277970751,2.4495996225689316,4.5625,9.282842764492433,2.0345956744093003,4.5625,233.73258534236732,51.22905980106681,4.5625,9.203244650631834,2.017149512467251,4.5625,9.173169650122617,2.010557731533724
4.625,384.822302939912,83.20482225727827,4.625,445.00337664715977,96.2169463020886,4.625,768.6267550699059,166.18956866376345,4.625,14.03267874935008,3.0340927025621793,4.625,11.329398254381312,2.4495996225689325,4.625,9.40761188621813,2.034078245668785,4.625,248.05604633307343,53.63373974769155,4.625,9.32931649516104,2.0171495124672516,4.625,9.291822325088663,2.0090426648840354
4.6875,363.54893216497106,77.55710552852716,4.6875,402.58678111959546,85.88517997218037,4.6875,692.6601003700422,147.76748807894234,4.6875,14.206142483531185,3.030643729819986,4.6875,11.478982599835222,2.4488496212981805,4.6875,9.534741776572428,2.0340782456687845,4.6875,260.1298948674202,55.49437757171631,4.6875,9.44823983791551,2.015624498755309,4.6875,9.410296311976525,2.007529879888325
4.75,344.97995168373797,72.62735824920799,4.75,364.85831005976655,76.81227580205612,4.75,621.5179091943259,130.84587561985808,4.75,14.373772072438582,3.0260572784081226,4.75,11.624917229548204,2.4473509956943587,4.75,9.659415130196699,2.03356108004141,4.75,271.12283152954575,57.07849084832542,4.75,9.550149224785189,2.010557731533724,4.75,9.53098245259716,2.006522621599402
4.8125,325.8484827124056,67.70877562855182,4.8125,334.33947903223134,69.47313850020392,4.8125,564.995271888692,117.40161493791001,4.8125,14.546390221408513,3.0226265395134573,4.8125,11.767074999096636,2.4451064933187814,4.8125,9.786512697699287,2.03356108004141,4.8125,280.69976802022313,58.32722452368273,4.8125,12308.268250343915,2557.5622338376966,4.8125,9.649128084378827,2.005013627922873
4.875,311.6145903371752,63.92094160762568,4.875,316.6762557845045,64.9592319557958,4.875,519.005649380115,106.46269730874153,4.875,14.718617408081043,3.019203570888419,4.875,11.9089722575103,2.442866104104677,4.875,9.913610265201875,2.03356108004141,4.875,290.70511558442945,59.63181858142143,4.875,1386.2509533264645,284.3591699131209,4.875,9.769543350590382,2.0040088924287964
4.9375,303.4826912601574,61.464848862816694,4.9375,303.4826912601574,61.464848862816694,4.9375,475.07117236656245,96.2169463020886,4.9375,14.890454959187617,3.0157883461645807,4.9375,12.050609720232941,2.4406298167560387,4.9375,10.038155625549788,2.033044177326539,4.9375,298.8888987578546,60.53446050791992,4.9375,960.2231540158464,194.47557549688028,4.9375,9.887361899443535,2.002503675836665
5.0,295.95258762397043,59.19051752479409,5.0,295.95258762397043,59.19051752479409,5.0,443.719879090844,88.7439758181688,5.0,15.061904195463441,3.012380839092688,5.0,12.191988100090922,2.4383976200181845,5.0,10.162637686618682,2.0325275373237366,5.0,307.32424431408344,61.46484886281669,5.0,866.9763085537294,173.39526171074587,5.0,10.005003593460517,2.0010007186921035
5.0625,295.2815741511438,58.32722452368272,5.0625,293.14382453664274,57.90495299489239,5.0625,421.2244126774712,83.20482225727827,5.0625,15.227237873122423,3.007849456419244,5.0625,12.333108107305195,2.4361695026775694,5.0625,10.287056496653395,2.0320111598327695,5.0625,313.57555740004193,61.940850844452726,5.0625,824.2090859055334,162.80673301837695,5.0625,10.125,2.0
5.125,294.6298527508658,57.488751756266495,5.125,292.5272655976678,57.07849084832542,5.125,397.4801658337017,77.55710552852716,5.125,15.397856760902545,3.0044598557858624,5.125,12.470175655652634,2.4332050059810015,5.125,10.411412103849761,2.031495044653612,5.125,322.44101793234637,62.91532057216514,5.125,817.7391942770587,159.55886717601146,5.125,10.25,2.0
5.1875,298.2228997356325,57.4887517562665,5.1875,291.9280589606241,56.27528847433718,5.1875,380.20685155722856,73.29288704717659,5.1875,15.562252319061779,2.999952254276969,5.1875,12.610741762499801,2.4309863638553835,5.1875,10.53302992723906,2.030463600431626,5.1875,328.96087489344694,63.41414455777291,5.1875,811.5223921765838,156.43805150391978,5.1875,360.3919059698078,69.47313850020392
5.25,301.8159467203991,57.488751756266495,5.25,293.38105121729603,55.882104993770675,5.25,364.73397712607056,69.47313850020392,5.25,15.726155329743154,2.995458158046315,5.25,17.131234544758858,3.263092294239782,5.25,10.654524316073472,2.029433203061614,5.25,335.5849434400348,63.92094160762568,5.25,805.5441139419756,153.43697408418583,5.25,349.5528322598209,66.5814918590135
5.3125,307.6200627853658,57.90495299489238,5.3125,296.8736827794067,55.882104993770675,5.3125,350.79398998816936,66.03180988012599,5.3125,15.889568003226552,2.990977506489704,5.3125,17.30693458870968,3.2577759225806457,5.3125,10.775895458175318,2.028403850950648,5.3125,345.0959197651652,64.9592319557958,5.3125,799.7908905723795,150.5488735195067,5.3125,350.79398998816936,66.03180988012599
5.375,313.50883181479463,58.32722452368272,5.375,300.36631434151735,55.88210499377067,5.375,338.1698480753877,62.91532057216515,5.375,16.05249253658691,2.9865102393650065,5.375,17.48206304762959,3.2524768460706217,5.375,10.897143540986056,2.027375542509034,5.375,352.01482207651406,65.49112968865379,5.375,779.8426807849277,145.0870103785912,5.375,357.8755187421976,66.58149185901351
5.4375,319.4841194072873,58.75570012088043,5.4375,301.75067804620744,55.49437757171631,5.4375,329.1561290118145,60.53446050791991,5.4375,16.214931113792712,2.982056296789464,5.4375,17.6566227061982,3.2471949804502436,5.4375,11.01826875156723,2.026348276150295,5.4375,359.0479662231851,66.03180988012599,5.4375,774.854880056243,142.50204690689526,5.4375,365.0759376075836,67.14040231863606
5.5,325.54784638636744,59.19051752479408,5.5,305.21907664443967,55.494377571716306,5.5,320.79973488025496,58.32722452368272,5.5,16.37688590580356,2.977615619237011,5.5,17.83784654026242,3.243244825502258,5.5,278.19611997362534,50.581112722477336,5.5,366.1982052245742,66.5814918590135,5.5,756.7941939902363,137.59894436186116,5.5,375.57769789234754,68.286854162245
5.5625,331.7019908591567,59.63181858142143,5.5625,306.5604634166576,55.111993423219346,5.5625,315.2493697225092,56.67404399505783,5.5625,16.538359070666907,2.9731881475356237,5.5625,18.01133538293235,3.237992877830535,5.5625,279.58931144596636,50.26324700152204,5.5625,376.6300644338195,67.70877562855182,5.5625,727.8301831354606,130.84587561985808,5.5625,386.44433290738425,69.47313850020392
5.625,337.948590367834,60.079749398726044,5.625,310.00496300560883,55.111993423219346,5.625,310.00496300560883,55.111993423219346,5.625,16.69315662596629,2.9676722890606735,5.625,18.19161599629286,3.2340650660076196,5.625,282.7307643835615,50.263247001522046,5.625,384.11355466262825,68.28685416224502,5.625,701.5761581290384,124.72465033405128,5.625,397.6951947317733,70.70136795231525
5.6875,344.2897441387945,60.53446050791991,5.6875,311.30441871296915,54.73484285063194,5.6875,305.0418948149957,53.63373974769156,5.6875,378.6822349481393,66.5814918590135,5.6875,35.59119121398634,6.257791861799796,5.6875,287.6800786090899,50.58111272247734,5.6875,391.72592914992345,68.87488864174477,5.6875,658.0623792740279,115.70327547675215,5.6875,405.70025806041394,71.33191350512773
5.75,348.0731479205395,60.53446050791991,5.75,312.5862100474886,54.362819138693666,5.75,302.31237300752093,52.5760648708732,5.75,370.50645041855284,64.43590442061789,5.75,35.926086447354756,6.248015034322566,5.75,290.8413981542447,50.581112722477336,5.75,399.4705463761725,69.47313850020392,5.75,604.1192347095335,105.0642147320928,5.75,413.84939154290765,71.9738072248535
5.8125,351.8565517022845,60.53446050791991,5.8125,311.74611228345714,53.63373974769155,5.8125,297.7689100937008,51.2290598010668,5.8125,362.84114475013837,62.42428296776574,5.8125,36.25993686954298,6.238268708738578,5.8125,295.87382937035403,50.903024407802846,5.8125,407.35088253182374,70.08187226353957,5.8125,546.1215956186795,93.9564035472997,5.8125,418.347754494461,71.9738072248535
5.875,352.96852771751554,60.07974939872605,5.875,310.92825001983607,52.923957450184865,5.875,297.1640372445544,50.58111272247734,5.875,355.63995548402954,60.534460507919924,5.875,36.59274736236227,6.2285527425297476,5.875,299.0552683958417,50.903024407802846,5.875,408.154688688698,69.47313850020392,5.875,488.82833076150985,83.20482225727827,5.875,419.0749918426254,71.33191350512773
5.9375,354.06392282718974,59.63181858142143,5.9375,310.1317520011027,52.23271612650151,5.9375,294.7336532624058,49.63935212840519,5.9375,351.4436978034649,59.19051752479409,5.9375,269.6324628453785,45.411783216063746,5.9375,304.1725425688342,51.22905980106682,5.9375,405.4531965883298,68.28685416224502,5.9375,435.17651684261097,73.29288704717658,5.9375,419.7893722168718,70.70136795231525
6.0,352.5342007252826,58.75570012088043,6.0,309.355791902861,51.559298650476826,6.0,294.1845336692842,49.03075561154736,6.0,347.42971796935433,57.90495299489239,6.0,277.1921505980927,46.19869176634879,6.0,307.3743588064009,51.22905980106682,6.0,389.7553917347748,64.9592319557958,6.0,392.9467781319227,65.49112968865379,6.0,416.83883100122347,69.47313850020392
6.0625,353.6087986748265,58.32722452368272,6.0625,308.59958547230474,50.903024407802846,6.0625,293.6487158041226,48.43690157593775,6.0625,343.5863917200381,56.67404399505783,6.0625,281.7067341643619,46.467090171441136,6.0625,308.59958547230474,50.903024407802846,6.0625,356.2064319828376,58.755700120880434,6.0625,366.99016682926447,60.53446050791991,6.0625,410.48445224809535,67.7087756285518
6.125,349.6057564459932,57.07849084832542,6.125,305.93977759090313,49.94935144341276,6.125,293.125722124535,47.857260755026125,6.125,339.9030626267624,55.494377571716306,6.125,286.27408059976017,46.73862540404247,6.125,309.8093154251737,50.581112722477336,6.125,315.8007042341706,51.55929865047683,6.125,349.6057564459932,57.07849084832542,6.125,401.1331693430044,65.49112968865379
6.1875,348.2033474349613,56.27528847433718,6.1875,305.2490324430986,49.333176960500786,6.1875,292.6150976766781,47.291328917442925,6.1875,334.09912668326945,53.99581845386173,6.1875,287.515120435792,46.467090171441136,6.1875,311.00384082191766,50.263247001522046,6.1875,290.895120317049,47.013352778512974,6.1875,336.3699434206671,54.36281913869367,6.1875,392.3750194512198,63.4141445577729
6.25,344.4499588951209,55.111993423219346,6.25,302.73063484961096,48.43690157593775,6.25,292.11640877526554,46.73862540404249,6.25,330.7747340636554,52.923957450184865,6.25,290.41931357150713,46.46709017144114,6.25,310.24595080253243,49.63935212840519,6.25,279.07020465061225,44.65123274409796,6.25,328.6004054429576,52.57606487087322,6.25,381.2256689507867,60.99610703212588
6.3125,338.56298215730294,53.63373974769156,6.3125,300.30211192790273,47.572611790558845,6.3125,291.6292417750767,46.19869176634879,6.3125,327.57975626031754,51.89382277391169,6.3125,291.6292417750767,46.19869176634879,6.3125,309.50664479789276,49.03075561154737,6.3125,275.7042951469303,43.675927944068164,6.3125,323.38343999423427,51.22905980106682,6.3125,370.8953570130577,58.755700120880434
6.375,335.1724135518167,52.57606487087321,6.375,297.9587369507708,46.73862540404248,6.375,291.15320192664154,45.671090498296714,6.375,322.45459360579304,50.581112722477336,6.375,291.15320192664154,45.671090498296714,6.375,306.92652080719665,48.14533659720732,6.375,273.9462404169545,42.971959281090896,6.375,318.4271154517563,49.94935144341276,6.375,361.29703046849363,56.67404399505782
6.4375,329.7870724693676,51.22905980106681,6.4375,295.6961089338894,45.93337614507019,6.4375,290.68791230945163,45.1554038538954,6.4375,319.5533293266084,49.639352128405186,6.4375,292.3383544534103,45.41178321606374,6.4375,306.2486884017226,47.572611790558845,6.4375,275.1536787555768,42.74231902999251,6.4375,315.63548924933616,49.03075561154736,6.4375,349.9606482053404,54.36281913869366
6.5,324.67078438218294,49.94935144341276,6.5,293.51012505032014,45.15540385389541,6.5,288.6217466987498,44.40334564596151,6.5,314.8398602435954,48.43690157593775,6.5,291.8623701505813,44.90190310008943,6.5,302.0360861143674,46.467090171441136,6.5,274.88710462001444,42.29032378769453,6.5,312.94468788184764,48.14533659720733,6.5,341.74442166067587,52.57606487087321
6.5625,319.8038777547021,48.73201946738318,6.5625,291.39695580162237,44.4033456459615,6.5625,286.62327713294735,43.67592794406817,6.5625,310.34934602071917,47.29132891744292,6.5625,291.39695580162237,44.4033456459615,6.5625,299.7165313950722,45.671090498296714,6.5625,276.0705423058599,42.06789216089293,6.5625,308.52512760899134,47.01335277851297,6.5625,334.05109767620615,50.903024407802846
6.625,315.1685531124524,47.57261179055885,6.625,289.35302262945163,43.67592794406817,6.625,286.2270327985924,43.204080422429044,6.625,306.0663329520607,46.19869176634878,6.625,289.35302262945163,43.67592794406817,6.625,297.47510803809246,44.90190310008943,6.625,277.241596227486,41.84778810980921,6.625,306.0663329520607,46.19869176634878,6.625,324.8287559265013,49.03075561154736
6.6875,310.7486655215126,46.467090171441136,6.6875,287.3749776922954,42.971959281090896,6.6875,282.81654033020715,42.290323787694525,6.6875,301.9767632729255,45.1554038538954,6.6875,288.9272878249942,43.204080422429044,6.6875,293.68649680506934,43.915737840010365,6.6875,276.95892111364066,41.41441811045094,6.6875,303.69130025742624,45.41178321606374,6.6875,318.1418413493623,47.57261179055885
6.75,306.5295367084302,45.41178321606373,6.75,285.45968556693805,42.290323787694525,6.75,281.0023332086413,41.62997529016908,6.75,298.06782102059947,44.15819570675548,6.75,286.97706072392066,42.515120107247505,6.75,291.627542851396,43.20408042242904,6.75,276.682040680896,40.989931952725335,6.75,301.3958210226612,44.65123274409796,6.75,311.84116942285425,46.19869176634878
6.8125,302.4977922131127,44.403345645961494,6.8125,283.6042066642769,41.629975290169085,6.8125,279.2439114279413,40.989931952725335,6.8125,292.7464726024317,42.971959281090896,6.8125,283.6042066642769,41.629975290169085,6.8125,288.10283080366895,42.290323787694525,6.8125,276.41077855547087,40.574059237500315,6.8125,297.54225911896435,43.675927944068164,6.8125,305.8942148693592,44.90190310008942
6.875,298.64121976796105,43.43872287533979,6.875,281.8057821749867,40.989931952725335,6.875,276.14496544945473,40.1665404290116,6.875,289.2167586061389,42.06789216089293,6.875,281.8057821749867,40.989931952725335,6.875,284.72412450935025,41.414418110450946,6.875,276.14496544945473,40.1665404290116,6.875,293.85344333119855,42.742319029992515,6.875,300.2720046154687,43.67592794406817
6.9375,293.3891212771308,42.29032378769453,6.9375,278.6553742262679,40.16654042901159,6.9375,273.1680688867515,39.375577497189404,6.9375,285.83250438045354,41.20108171249781,6.9375,278.6553742262679,40.16654042901159,6.9375,281.48253596015843,40.574059237500315,6.9375,274.5195343941594,39.57038333609505,6.9375,290.31903001180143,41.847788109809215,6.9375,294.9486457440296,42.51512010724751
7.0,289.9009267731566,41.41441811045094,7.0,276.9926833526653,39.57038333609505,7.0,270.30615075973185,38.61516439424741,7.0,281.1657830030811,40.16654042901159,7.0,275.62904248032584,39.375577497189404,7.0,278.36988420317067,39.76712631473867,7.0,272.9416474079062,38.991663915415174,7.0,286.92952366907735,40.989931952725335,7.0,289.9009267731566,41.41441811045094
7.0625,285.1079793086995,40.36927140654152,7.0625,274.0426625030679,38.802500885390145,7.0625,267.55267595307345,37.88356473671836,7.0625,276.72767981959106,39.18268032843767,7.0625,271.40924855363517,38.42962811378905,7.0625,275.37862640261966,38.991663915415174,7.0625,271.40924855363517,38.42962811378905,7.0625,282.25871301911997,39.9658354717338,7.0625,285.1079793086995,40.36927140654152
7.125,281.9389812696772,39.57038333609504,7.125,271.20495531869295,38.06385337806217,7.125,264.90159539784145,37.17917128390757,7.125,272.50179681322055,38.245866219399375,7.125,267.3874486897612,37.52806297400157,7.125,272.50179681322055,38.245866219399375,7.125,269.92039874911836,37.88356473671837,7.125,279.1765973401184,39.18268032843767,7.125,280.5509896674745,39.375577497189404
7.1875,277.5464940836533,38.615164394247415,7.1875,268.47326758107,37.352802446061915,7.1875,261.1555035714556,36.33467875776773,7.1875,268.47326758107,37.352802446061915,7.1875,263.55002739447497,36.66782989836173,7.1875,268.47326758107,37.352802446061915,7.1875,267.22529360308573,37.17917128390758,7.1875,274.8921634519331,38.24586621939938,7.1875,276.2129520678588,38.42962811378905
7.25,273.3610753544105,37.70497591095317,7.25,265.84176676312256,36.66782989836173,7.25,258.7250494877305,35.68621372244558,7.25,264.6285825939067,36.50049415088368,7.25,259.8845895974456,35.84615028930284,7.25,265.84176676312256,36.66782989836173,7.25,264.6285825939067,36.50049415088368,7.25,270.80781773394887,37.352802446061915,7.25,272.0784565615114,37.52806297400157
7.3125,269.36841998578467,36.836707006603035,7.3125,263.305040459186,36.0075269004015,7.3125,255.26088634058212,34.907471636318924,7.3125,260.9554378453833,35.68621372244558,7.3125,255.26088634058212,34.907471636318924,7.3125,262.12497399052705,35.84615028930285,7.3125,262.12497399052705,35.84615028930285,7.3125,265.69733841617654,36.33467875776773,7.3125,266.90986347833694,36.50049415088368
7.375,265.5555108904611,36.00752690040151,7.375,260.8580592270507,35.370584301972976,7.375,251.94468386285328,34.161991032251294,7.375,257.44260331785205,34.907471636318924,7.375,250.87315925486027,34.016699559981056,7.375,259.709548838297,35.21485407976908,7.375,259.709548838297,35.21485407976908,7.375,262.0167728244626,35.52769801009662,7.375,263.18582620303613,35.68621372244558
7.4375,261.9104772182826,35.21485407976909,7.4375,258.4961433052129,34.75578397381014,7.4375,249.81184217865055,33.58814684754965,7.4375,252.99920297735906,34.01669955998105,7.4375,246.70379286850257,33.170257864672614,7.4375,256.2689503161572,34.45632945427324,7.4375,257.37772870173404,34.60540890107348,7.4375,257.37772870173404,34.60540890107348,7.4375,258.4961433052129,34.75578397381014
7.5,257.31396720479484,34.308528960639315,7.5,255.12524669985788,34.01669955998105,7.5,246.73045925432967,32.89739456724396,7.5,248.7769339850446,33.170257864672614,7.5,242.73688245285544,32.364917660380726,7.5,251.9111013566224,33.58814684754965,7.5,254.04479030692016,33.87263870758935,7.5,252.9734467947884,33.729792905971784,7.5,254.04479030692016,33.87263870758935
7.5625,254.01036053459427,33.58814684754966,7.5625,251.89472966230056,33.3083940049323,7.5625,243.77326189813525,32.23448091215012,7.5625,245.75413330643582,32.49641432151218,7.5625,238.958031269488,31.597756200924035,7.5625,248.78654641478246,32.897394567243964,7.5625,250.85007510158667,33.170257864672614,7.5625,248.78654641478246,32.897394567243964,7.5625,249.81404951065196,33.03326274521017
7.625,250.8426335752352,32.89739456724396,7.625,249.81512605147614,32.76263948216081,7.625,240.93289103204575,31.59775620092403,7.625,241.8884912176932,31.723080815435175,7.625,234.44941058989022,30.747463683920028,7.625,245.78791695514462,32.23448091215011,7.625,247.78515920153032,32.49641432151218,7.625,243.82261432153888,31.976736304464115,7.625,245.78791695514462,32.23448091215011
7.6875,246.80788947107413,32.10509131331045,7.6875,246.80788947107413,32.10509131331045,7.6875,238.20255776787496,30.98569857143089,7.6875,238.20255776787496,30.98569857143089,7.6875,231.04199780454562,30.054243616851462,7.6875,241.95190010697448,31.47341790009424,7.6875,243.87118376865791,31.723080815435175,7.6875,240.06259034796125,31.22765402900309,7.6875,241.95190010697448,31.47341790009424
7.75,242.96292094159963,31.350054315045114,7.75,242.96292094159963,31.350054315045114,7.75,234.68408600050404,30.281817548452135,7.75,234.68408600050404,30.281817548452135,7.75,227.7848417336093,29.39159248175604,7.75,238.2928435503802,30.747463683920028,7.75,240.13916392858937,30.985698571430888,7.75,236.4746975806382,30.512864203953317,7.75,237.38028922518902,30.629714738734066
7.8125,240.2145600306252,30.747463683920024,7.8125,240.2145600306252,30.747463683920024,7.8125,232.1814430967478,29.71922471638372,7.8125,231.32191706445101,29.60920538424973,7.8125,224.66821797787077,28.757531901167457,7.8125,234.79877825665204,30.054243616851462,7.8125,236.5766995972823,30.281817548452135,7.8125,232.1814430967478,29.71922471638372,7.8125,233.91980114866513,29.941734547029135
7.875,236.67716848270527,30.054243616851462,7.875,237.56986105678897,30.167601404036695,7.875,229.77009511103415,29.177154934734496,7.875,228.10586199613746,28.965823745541265,7.875,221.68322355015633,28.15025060954366,7.875,231.45879079382883,29.391592481756042,7.875,233.17249240096663,29.60920538424973,7.875,228.93495407521152,29.07110527939194,7.875,229.77009511103415,29.177154934734496
7.9375,234.15623112216264,29.499997621689783,7.9375,235.02306773748225,29.609205384249734,7.9375,226.63320102523284,28.552214302391537,7.9375,225.0265985865642,28.349807695945096,7.9375,218.82169193895294,27.568087173411392,7.9375,228.2629094655167,28.75753190116746,7.9375,229.91622598023378,28.965823745541265,7.9375,225.82704237714555,28.45065100814432,7.9375,226.63320102523284,28.552214302391537
8.0,230.89041614398715,28.861302017998394,8.0,231.7265899643301,28.96582374554126,8.0,224.4121751830961,28.051521897887014,8.0,222.07558113426524,27.759447641783154,8.0,216.0761184976918,27.009514812211474,8.0,225.20200487634926,28.150250609543658,8.0,225.99741389525502,28.249676736906878,8.0,222.84902059506302,27.856127574382878,8.0,222.84902059506302,27.856127574382878
8.0625,227.7630186913117,28.249676736906874,8.0625,228.57032454855732,28.349807695945096,8.0625,221.50423027309205,27.473392902088936,8.0625,219.24496124413767,27.193173487644984,8.0625,213.4395947242766,26.47312802781725,8.0625,222.26770283562936,27.568087173411396,8.0625,223.03645661908658,27.66343647988671,8.0625,219.24496124413767,27.193173487644984,8.0625,219.99291260897036,27.28594264917462
8.125,225.5455120894881,27.75944764178315,8.125,226.33103654186087,27.856127574382874,8.125,219.45230784921822,27.009514812211474,8.125,216.52751812638098,26.64954069247766,8.125,211.59245489442776,26.0421482946988,8.125,219.45230784921822,27.009514812211474,8.125,219.45230784921822,27.009514812211474,8.125,217.25138225009965,26.738631661550727,8.125,217.25138225009965,26.738631661550727
8.1875,222.64410793009333,27.193173487644987,8.1875,223.4036554401172,27.285942649174622,8.1875,216.74873572775377,26.473128027817253,8.1875,214.61767038114718,26.21284523739202,8.1875,209.1344647199992,25.543140729160207,8.1875,216.74873572775377,26.473128027817253,8.1875,216.03369376860834,26.385794658761323,8.1875,214.61767038114718,26.21284523739202,8.1875,214.61767038114718,26.21284523739202
8.25,220.59371120779352,26.73863166155073,8.25,221.333642485599,26.828320301284727,8.25,214.8477234312651,26.0421482946988,8.25,212.08553925684782,25.707338091739132,8.25,206.76890124315065,25.062897120381898,8.25,214.15045406857635,25.957630796191072,8.25,212.76940533981548,25.790230950280662,8.25,212.08553925684782,25.707338091739132,8.25,212.08553925684782,25.707338091739132
8.3125,217.89427603582118,26.21284523739202,8.3125,218.6107335152252,26.299035610854162,8.3125,212.3273573111442,25.543140729160204,8.3125,210.3124029568707,25.300740205337828,8.3125,205.1215435522242,24.676275916057048,8.3125,211.65142955861756,25.461826112314895,8.3125,210.3124029568707,25.300740205337828,8.3125,210.3124029568707,25.300740205337828,8.3125,209.64922320068686,25.220959182037518
8.375,215.99318420860055,25.790230950280662,8.375,215.99318420860055,25.790230950280662,8.375,209.90176338319839,25.062897120381898,8.375,208.59448265133236,24.90680389866655,8.375,202.90773585513816,24.22778935583739,8.375,209.2460812033565,24.98460671084854,8.375,207.94692969593888,24.829484142798673,8.375,207.94692969593888,24.829484142798673,8.375,207.30338477677788,24.752642958421237
8.4375,213.4749954825379,25.300740205337824,8.4375,213.4749954825379,25.300740205337824,8.4375,207.5656947811103,24.600378640724184,8.4375,206.29667383906215,24.449976158703663,8.4375,201.37205740361523,23.866317914502545,8.4375,206.92923871866083,24.52494681110054,8.4375,205.6679645660343,24.375462467085548,8.4375,206.29667383906215,24.449976158703663,8.4375,205.6679645660343,24.375462467085548
8.5,211.70783313866568,24.90680389866655,8.5,211.70783313866568,24.90680389866655,8.5,205.93620952461785,24.227789355837395,8.5,204.69610543262635,24.081894756779572,8.5,199.29558495376637,23.446539406325456,8.5,204.69610543262635,24.081894756779572,8.5,203.47084722848882,23.93774673276339,8.5,204.69610543262635,24.081894756779572,8.5,204.08163730652953,24.009604389003474
8.5625,209.35292085890015,24.449976158703667,8.5625,209.35292085890015,24.449976158703667,8.5625,203.74737703913667,23.795314106760486,8.5625,203.14301370412772,23.724731527489368,8.5625,197.86089020927795,23.107841192324432,8.5625,203.14301370412772,23.724731527489368,8.5625,201.35124618659796,23.515474007193923,8.5625,203.14301370412772,23.724731527489368,8.5625,201.9449797151501,23.584815149214613
8.625,207.7063422772238,24.08189475677957,8.625,207.08283785515496,24.009604389003474,8.625,201.63531711790094,23.378007781785616,8.625,201.63531711790094,23.378007781785616,8.625,195.90911187031244,22.71409992699275,8.625,201.0476771389038,23.309875610307685,8.625,199.88261323716765,23.174795737642626,8.625,201.0476771389038,23.309875610307685,8.625,200.46345240761016,23.24213940957799
8.6875,206.10860514506388,23.724731527489368,8.6875,204.89308160880194,23.584815149214613,8.6875,199.59606021824177,22.975086068286824,8.6875,199.59606021824177,22.975086068286824,8.6875,194.0227330144852,22.33355200166736,8.6875,199.02436026122112,22.909278878989483,8.6875,198.4559259733629,22.84384759405616,8.6875,199.59606021824177,22.975086068286824,8.6875,199.02436026122112,22.909278878989483
